0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-390.35672,57.081856,37.62552,14.829551,-2.2348557,-8.395768,-4.4092846,4.3939166,11.735485,13.951514,11.433013,7.398453,5.153967,5.8012285,7.8259783,8.59947,6.5412498,2.36093,-1.4392331,-2.358286
-394.31885,51.83925,33.29953,11.572687,-4.6885233,-10.523197,-6.5982227,2.0597432,9.485699,12.141291,10.2856865,6.8439074,4.8642864,5.4001536,7.14087,7.798832,6.0711064,2.7148428,0.01673466,0.11560315
-394.64844,51.440544,32.954037,10.945404,-6.1370783,-13.181726,-10.345635,-2.0498195,6.0662317,10.26506,10.144209,7.8588367,6.0194254,5.8275867,6.6095686,6.805898,5.478649,3.160163,1.468507,1.8607271
-397.43726,48.021523,31.052637,11.351576,-3.0369334,-7.6009073,-3.1631386,5.3654,12.277401,14.292475,11.850292,7.9763017,5.7664623,6.273025,8.104955,8.789646,6.7698717,2.5928872,-1.4754148,-3.0417528
-393.36078,53.524605,35.756832,14.759333,-1.1816684,-7.0742316,-3.2107673,5.7466087,13.81745,16.99347,14.921322,10.253706,6.3887453,5.1884036,6.0820932,6.928321,5.843482,2.660458,-0.9513923,-2.6996288
-393.50656,53.621223,36.500114,15.89057,-0.43912357,-7.546667,-5.2245035,2.6308796,10.599192,14.6728735,13.935814,10.26836,6.5747623,4.8113656,5.022154,5.7959347,5.610863,4.0358315,1.9821764,0.92810833
-392.9783,54.063416,36.316105,15.39946,-0.436095,-6.3479414,-2.8280025,5.3503656,12.298506,14.298342,11.349211,6.3395777,2.690538,2.1289883,3.9472332,5.9874544,6.4444556,5.150163,3.5035646,3.2266748
-392.26904,55.487892,38.63634,18.249088,1.8739849,-5.6775274,-4.173509,2.660036,9.64283,12.972746,11.824287,8.034093,4.375148,2.6708393,2.9098134,3.7349048,3.754405,2.6604543,1.3894649,1.2947174
-393.70212,53.372547,36.19988,15.177727,-2.0750237,-10.411835,-9.084459,-1.3874899,7.552436,13.490226,14.821728,12.638214,9.365678,7.020971,6.163266,6.0229526,5.4860682,4.119038,2.5087674,1.7475711
-392.6123,54.319595,35.806984,13.726978,-3.384634,-10.201778,-6.67377,2.7639475,12.111837,17.037169,16.63015,12.96661,9.120745,7.08187,6.8531933,7.0671844,6.422982,4.806355,3.3214674,3.3169649
-390.65775,56.520584,36.720375,13.561807,-3.5909212,-9.26538,-4.0771694,6.4694376,15.59349,18.99031,16.598867,11.648689,7.9513826,7.3435516,8.856709,9.905617,8.449518,4.550902,0.3072703,-1.6852962
-391.82425,55.128376,35.967686,13.496527,-3.2934723,-9.159639,-4.69347,4.8660984,13.115904,16.062737,13.752078,9.283674,6.188774,6.0243225,7.6772113,8.603218,6.9387155,2.9483545,-1.1500623,-2.7726002
-394.22272,52.732414,35.91583,15.619568,-0.5797813,-7.842942,-5.8931026,1.6176924,9.582142,14.188374,14.427174,11.75388,8.466053,6.0326576,4.434584,2.7517722,0.35820943,-2.261195,-3.694553,-2.6378508
-395.1269,51.71238,35.534008,15.942381,0.24743319,-6.755974,-4.6193113,3.208478,11.63464,16.596819,16.715965,13.23936,8.635874,4.908123,2.663347,1.3359444,0.15542734,-0.97353786,-1.3331258,-0.043458372
-394.91235,51.1763,33.104492,12.004842,-3.5650573,-8.640917,-3.8414216,5.760293,13.948873,16.768942,14.099082,8.781552,4.2260604,2.2035923,2.1793404,2.352857,1.4220297,-0.2844618,-1.0804076,0.6854025
-393.30685,53.22896,34.5532,12.587778,-3.9615579,-9.987366,-5.9535675,3.2657106,11.683477,15.500254,14.525011,11.205067,8.292472,6.8864045,6.0982656,4.322526,0.9731647,-2.6894565,-4.269011,-1.9581225
-392.24576,55.032482,36.98098,15.329952,-1.6920786,-8.89897,-6.1232333,2.5281844,11.438578,16.519302,16.827648,14.109175,10.919027,8.737117,7.2838364,5.2909174,1.9672258,-2.0099537,-4.7267194,-4.3228164
-390.43643,57.78013,40.161263,18.871323,1.8441732,-5.823229,-3.8013244,4.0941553,12.460636,17.198414,17.144913,13.793612,9.636866,6.3915725,4.221663,2.2496643,-0.24994558,-2.9670997,-4.641263,-4.01305
-387.5691,61.957993,44.666718,23.802008,7.162321,-0.28084826,1.708406,9.257677,16.946611,20.707453,19.474972,14.906788,9.692872,5.714383,3.1947384,1.1783311,-1.2423137,-3.9529252,-5.804285,-5.5150256
-380.52167,71.83144,54.232376,32.802055,15.370701,7.0689363,8.369582,15.57341,23.226477,26.990074,25.426706,19.96381,13.402164,8.07667,4.7691765,2.8258433,1.1249328,-0.91144717,-2.9419749,-4.109214
-352.22293,108.469604,82.17688,50.227135,23.923662,9.98343,8.070112,12.384947,15.958242,14.825701,9.648678,4.179466,2.0057945,3.925984,7.6169786,9.553995,7.6316557,2.605836,-2.557105,-4.830083
-309.41147,159.32526,109.11162,51.158905,8.375379,-8.060871,-2.550701,10.682898,18.070728,14.592012,4.5463333,-3.8982244,-5.4730406,-0.9978994,4.489006,6.2903996,3.4677258,-1.15292,-3.749446,-2.5185137
-287.13522,178.03595,105.425125,39.29793,2.4053679,-8.803741,-2.2687204,13.272277,22.804222,16.557514,2.1922348,-6.4060135,-6.1532187,-2.3719406,1.8699324,5.2274933,4.3385053,-1.0924926,-4.7239714,-1.5296615
-283.95547,177.02098,97.73735,35.07509,5.2201076,-5.080579,-0.25765538,16.272135,26.09061,17.595047,2.994184,-3.6371877,-4.3691792,-4.0344486,-0.5114062,4.806548,5.002777,-0.09707224,-3.1197953,-0.8246604
-293.33502,173.13235,106.604614,41.104546,1.2136307,-9.7487955,0.33955836,16.662477,22.759928,14.501325,3.0864544,-1.7391855,-2.474093,-3.7056863,-3.2583392,0.32402617,2.4002798,0.5509523,-0.8822771,0.9086877
-306.76157,161.6054,108.357285,48.452225,6.0355854,-8.8567095,-2.557088,10.186129,17.13568,14.782805,7.1171217,0.08378887,-2.9788308,-2.2204218,0.348606,2.6040027,3.2224793,2.0621252,0.12541592,-1.1000127
-336.05884,128.32921,94.25371,52.80581,18.769241,1.2148832,0.15490681,8.274554,16.189615,17.835382,12.93973,5.65693,0.8580579,0.7615061,3.9500082,6.9860725,7.1274443,4.14589,0.13722908,-2.2796886
-370.37637,85.75696,67.03426,44.119354,25.176037,15.473817,15.384235,20.996407,26.755165,28.49259,25.195908,18.764915,12.242804,7.8023825,5.70978,4.7054205,3.2990384,0.97343624,-1.5074513,-2.794735
-375.6529,78.791794,61.360924,40.031944,22.408066,13.41,13.438216,18.959759,24.929287,27.521027,25.674408,20.83683,15.41252,11.093669,8.107769,5.652685,2.9692416,0.1576773,-1.8506305,-2.0789876
-378.44507,74.82591,57.459263,36.506126,19.66264,11.632881,12.362321,17.916569,23.211317,24.832418,22.356855,17.691671,13.213567,10.107193,7.943659,5.551775,2.3354464,-1.023381,-2.9859147,-2.3450146
-380.47986,71.9685,54.664474,33.81279,17.082705,9.126177,9.837639,15.2744255,20.412296,21.949997,19.577028,15.253565,11.323244,8.871717,7.353622,5.5044045,2.6666737,-0.5213688,-2.5545993,-2.2274022
-382.16617,70.47186,55.203407,36.06887,19.41857,9.624582,7.551433,10.870712,15.797586,19.13078,19.49701,17.340496,13.994629,10.623171,7.699687,5.1777062,2.9948328,1.3953782,0.8025112,1.3875068
-381.05597,71.74552,55.717735,35.672375,18.266129,7.9951944,5.6084175,8.518973,12.732908,15.060353,14.410256,11.681573,8.641719,6.6767154,6.16536,6.661836,7.509759,8.325296,9.035793,9.587547
-379.4867,73.22711,55.36386,33.29995,14.623102,4.271113,2.7511468,6.7627945,11.584173,13.691359,12.175248,8.434484,4.706357,2.563049,2.2732036,3.1766188,4.519422,6.011223,7.7410803,9.673138
-379.66403,73.17639,55.76075,34.032562,15.247258,4.25869,1.8103743,5.039838,9.629756,12.212721,11.706148,9.08372,6.088009,3.9191337,2.7273335,2.030653,1.5101912,1.4559002,2.5116315,4.969944
-382.98584,68.76582,52.133785,31.495056,13.899048,4.0603576,2.6625352,6.8082943,12.107401,15.074775,14.534259,11.486446,7.8622503,5.143078,3.6983693,3.0556362,2.660976,2.4449635,2.7844045,3.981985
-382.5394,68.64773,50.273952,28.090141,10.242633,1.7408149,2.5783794,8.642404,14.593414,16.865982,15.093262,11.40747,8.417585,7.3559227,7.552924,7.364657,5.687138,2.893712,0.5572796,0.23640902
-387.038,62.695007,45.368256,24.449745,7.701831,0.0088143945,1.5117077,8.327609,15.200012,18.416168,17.355202,14.005761,11.060762,9.970839,10.187801,9.928438,7.764276,3.855994,-0.025440753,-1.6804506
-388.37418,61.17868,44.80137,24.978565,8.990386,1.4196821,2.4308352,8.467677,14.721477,17.796473,17.07351,14.220335,11.471858,9.964511,9.192785,7.782116,4.861895,0.9729513,-2.1563058,-2.797538
-388.16174,61.72131,45.86051,26.339718,10.006159,1.372856,0.9747287,5.8586645,11.688337,15.123668,15.16108,12.901777,10.20746,8.284372,7.095784,5.8154526,3.8046024,1.3055708,-0.65736496,-1.0546577
-389.0642,60.572548,44.949837,25.47366,8.811004,-0.37488395,-1.1207587,4.027379,10.782172,15.379376,16.142353,13.688984,9.946835,6.754113,4.904036,4.0677276,3.426944,2.450914,1.2730691,0.48363358
-389.14264,60.71762,45.77289,27.13952,11.114943,1.9980732,0.5555269,4.3427486,9.472803,12.711874,12.774509,10.318907,6.9548025,4.068014,2.1869674,1.1090503,0.4623728,0.16116953,0.41481858,1.365426
-389.6168,59.805412,44.212364,24.736439,7.968047,-1.5091805,-2.7552783,1.7690008,7.960371,12.24456,13.009441,10.736071,7.071503,3.6143384,1.1641822,-0.2767925,-1.0048952,-1.1354178,-0.5181898,0.9586288
-390.28625,58.530228,42.22699,22.308514,5.974267,-2.0140612,-1.0919229,5.5650845,13.203466,17.996067,18.533772,15.727173,11.5385475,7.557816,4.316286,1.5726738,-0.8939436,-2.7240255,-3.1060593,-1.4658616
-390.75253,57.742393,41.20417,21.28827,5.481865,-1.4516369,0.71338433,8.287607,16.12079,20.346893,19.915424,16.300823,11.919369,8.450302,6.1021557,4.083814,1.7048202,-0.81183296,-2.3994625,-1.9949839
-390.21573,57.856575,39.790684,18.416985,2.0915878,-4.2037687,-0.802811,7.663558,15.371874,18.51994,16.830708,12.75536,9.239967,7.680952,7.3489637,6.435567,3.772852,-0.08566108,-3.1772578,-3.559103
-389.5725,58.536972,39.96688,18.219845,1.9536448,-3.913089,-0.13607144,8.151268,14.8989725,16.53561,13.349723,8.353564,4.7298927,3.6995246,4.1289682,3.8801432,1.7282585,-1.5931654,-3.9216032,-3.3092184
-389.7972,58.74041,41.269627,20.125887,3.0343823,-5.186431,-4.3852234,1.7491925,8.31693,11.920019,11.929892,9.870148,7.692961,6.288143,5.1794996,3.3960323,0.6689578,-2.0411007,-3.1007829,-1.4185463
-390.9073,57.17231,39.637062,18.261272,0.84947556,-7.4368258,-6.0280747,1.5193217,9.90627,14.925788,15.212426,12.162329,8.400452,5.935879,5.142782,5.0220594,4.3315063,2.677311,0.80913186,-0.010237055
-385.3384,63.208275,40.999268,14.235256,-6.918538,-15.818794,-11.936295,-0.2561273,11.90748,18.771225,18.549484,13.446265,7.568017,4.2369204,4.299314,6.2127104,7.5410523,6.7136583,3.9246273,0.7501141
-380.92053,67.734985,41.252235,9.818662,-14.194698,-23.071644,-16.793163,-1.943107,12.536072,20.12805,19.447231,13.718262,7.8537407,5.2069416,5.94987,7.753894,7.9409266,5.4853096,1.5820981,-1.3936802
-382.6637,65.64111,40.219124,10.333313,-12.055826,-19.791367,-13.327087,0.6657864,13.680928,19.976334,18.82672,13.562321,8.538807,6.2388554,6.2594256,6.452349,5.040456,2.066004,-0.7682334,-1.5469506
-381.6751,67.50444,43.191795,14.355818,-7.7767878,-16.395634,-11.691528,0.43097925,12.338492,18.78141,18.840372,15.030299,10.698616,7.696351,5.753826,3.5899162,0.5731556,-2.4606147,-3.8116343,-2.3604002
-383.49442,65.21214,41.59504,13.521555,-8.122904,-16.683723,-12.285018,-0.6448764,10.774929,16.83028,16.695847,13.042499,9.409913,7.7231092,7.4906373,6.886531,4.630004,1.1793516,-1.5804937,-1.8123872
-390.82928,56.424736,36.763832,13.08914,-5.6531873,-13.705096,-10.694011,-0.96088076,9.314688,15.404117,15.938438,12.653648,8.532474,5.7374206,4.6119676,4.1397066,3.2435045,1.8402587,0.88824373,1.4802067
-395.11438,51.125492,33.394547,11.961308,-5.114421,-12.530758,-9.771549,-0.6334601,9.237181,15.28875,15.909268,12.40526,7.492383,3.4466157,1.0508745,-0.22230622,-1.2118832,-2.1351128,-2.412805,-1.3013533
-396.16452,50.759964,35.82696,17.475933,2.2482505,-5.446598,-4.9581995,0.9402262,7.9471235,12.507475,13.24128,10.94356,7.461718,4.338446,2.074854,0.31775552,-1.3815079,-2.9182026,-3.5991046,-2.7139797
-396.44742,50.26156,35.22032,17.150917,2.8450212,-3.47961,-1.7970893,4.397009,10.434421,13.020254,11.561121,7.7459693,3.9463973,1.6196387,0.7027494,0.19184214,-0.7170826,-1.8507445,-2.202732,-0.8323306
-394.0691,52.810955,35.764107,15.564434,0.1127224,-5.813827,-2.4423194,5.862499,13.459642,16.49065,14.428671,9.494183,4.649673,1.6336421,0.24927926,-0.8600669,-2.732092,-5.069393,-6.405072,-5.2640147
-394.96042,51.79283,35.19983,15.062397,-1.1525974,-8.513714,-6.481421,1.5367295,10.436959,16.078724,16.9225,13.987856,9.5141,5.370426,2.201728,-0.35439906,-2.797662,-5.0203705,-6.2494545,-5.6578417
-395.7532,51.43522,36.626816,18.087296,2.1115844,-6.792641,-7.504098,-2.1811435,5.279722,11.256891,13.825357,13.012193,10.042957,6.2602625,2.4318173,-1.2405698,-4.633978,-7.263382,-8.305515,-7.104374
-390.8259,57.510315,40.574245,19.958176,3.1204278,-5.147452,-4.46864,1.7706977,8.8124,13.1087265,13.660749,11.625425,8.816614,6.289975,3.9249997,1.0803397,-2.376021,-5.5530787,-6.964304,-5.577405
-387.01587,61.490257,41.062096,16.642822,-2.5112166,-10.774495,-8.2771225,0.17852932,8.445176,12.455735,11.801022,8.86407,6.4768248,5.8416224,6.036888,5.1964827,2.2996778,-1.8074894,-4.879657,-4.8400517
-389.04523,58.64427,38.144447,13.255268,-6.9411197,-16.636549,-15.432957,-7.520158,1.3091948,6.888322,8.328037,7.4337316,6.6558495,7.128993,8.071943,7.753097,5.137495,0.94058156,-2.676063,-3.5281777
-388.7663,59.15899,38.944588,14.329408,-5.7670317,-15.577652,-14.595579,-6.82382,2.082158,7.944867,9.717941,9.0100765,8.178354,8.44149,9.217645,8.9156685,6.411524,2.0727642,-2.3702817,-4.940365
-386.43597,62.996185,44.054924,20.613476,0.80345273,-9.881489,-10.576765,-4.5880294,2.9924355,8.096856,9.377296,8.06882,6.4402943,6.001885,6.599079,6.810963,5.196259,1.45267,-3.276256,-7.0770297
-383.90366,66.083435,45.764374,20.37754,-1.4316214,-13.546452,-14.555307,-7.5230083,2.231499,9.964732,13.4320545,13.1039295,10.9320965,8.682572,6.9083214,5.0459013,2.3274393,-1.2820208,-4.8167896,-6.8654246
-385.61258,63.472885,42.694336,16.896309,-4.9025497,-16.313595,-15.881538,-6.906129,4.8240967,13.99201,17.86462,16.706625,12.680321,8.172672,4.582223,2.0878937,0.21926129,-1.3881212,-2.6209247,-3.0629818
-384.50317,64.13255,41.18123,13.285156,-9.208977,-19.391361,-16.428064,-5.0569353,7.4853897,15.254361,16.0936,11.767971,6.077776,2.333352,1.6880198,3.081767,4.489592,4.462351,2.9608293,1.098665
-385.2387,62.692703,38.90773,10.561554,-11.362192,-20.028862,-15.426921,-3.351615,8.392956,14.226903,13.133343,8.115252,3.5437422,2.2696261,4.2270637,7.103121,8.303381,6.7602763,3.447167,0.45249575
-389.67816,57.447205,36.387157,11.459135,-7.635434,-15.145975,-11.484665,-1.9742025,6.799477,10.6881275,9.626762,6.592313,4.94563,6.073802,8.792324,10.630888,9.866343,6.797606,3.4364624,1.9600701
-385.40378,63.529366,42.366737,16.750748,-3.853576,-13.389702,-11.482256,-2.6460567,6.7951045,12.140157,12.210012,8.961615,5.482254,3.8528526,4.17515,5.1038713,5.21459,4.1205397,2.6118248,1.8791395
-385.7548,63.091225,42.06028,16.59034,-3.7965593,-12.841557,-9.983375,0.17282152,10.802478,16.46108,15.413788,9.674986,3.1021476,-1.0984097,-1.9717805,-0.7748486,0.38111302,0.15050447,-1.2215126,-2.2850964
-389.94516,57.847023,38.66038,15.645018,-2.4253502,-9.994888,-6.893049,2.379615,11.585857,16.104141,14.864216,10.039068,5.03753,2.2375379,1.8373585,2.3217316,1.9682469,0.23892194,-1.8747195,-2.684638
-393.41833,53.453167,35.631706,14.312763,-2.4116693,-9.559122,-7.1165047,0.84607446,8.980636,13.566425,13.887611,11.603753,8.922061,6.980959,5.461795,3.436911,0.58765876,-2.2303514,-3.5000763,-2.201601
-391.95587,55.359325,37.139076,15.39513,-1.571317,-8.69352,-6.0481205,2.0871727,10.168707,14.419083,14.252661,11.582649,8.852807,7.283906,6.432717,5.1038556,2.7110548,-0.019903779,-1.5135925,-0.56750727
-395.747,51.410316,36.716644,18.899979,4.5316167,-2.1392293,-0.7877574,5.476425,12.194617,15.935096,15.666018,12.576933,8.7632265,5.7703466,3.8923082,2.4852562,0.86002237,-0.9895789,-2.3348322,-2.3014007
-397.00256,49.72599,35.34726,18.130756,4.6045923,-1.1952927,0.75024605,7.1183343,13.48551,16.700888,16.080397,12.994946,9.4387045,6.66534,4.719756,2.9460835,0.8795911,-1.22706,-2.59756,-2.6029897
-394.31415,52.9358,37.027393,17.964705,2.9705,-3.48407,-1.4006255,5.4675303,12.1280985,15.076311,13.7248335,9.962928,6.430194,4.7522197,4.803183,5.251027,4.790271,3.122059,1.056621,-0.20192528
-393.8405,53.403008,36.926163,17.054684,1.2296547,-5.7950783,-3.7569873,3.7187555,11.537413,15.851753,15.594401,12.219381,8.159971,5.165059,3.531397,2.4997714,1.2829081,-0.13512969,-0.9897853,-0.4315889
-392.8187,54.530937,37.273266,16.569956,0.2780907,-6.6657114,-4.1444244,3.8439143,11.837751,15.853509,14.999603,11.111261,6.9829264,4.49986,3.8085608,3.823285,3.4566696,2.5795913,2.047873,2.8797503
-391.4792,56.11625,38.153732,16.869623,0.59081686,-5.6535125,-2.124795,6.539365,14.370493,17.346905,15.070232,10.134882,5.9150414,4.3375134,5.004341,6.0038953,5.6248527,3.689746,1.6174507,1.2726091
-393.9771,52.688652,34.986725,13.9986,-2.0380952,-8.074444,-4.244146,4.96653,13.65094,17.692673,16.463915,12.2896,8.342474,6.479044,6.3611736,6.227192,4.566369,1.431574,-1.5175419,-2.2113137
-397.8777,47.43769,30.455513,10.426439,-4.717883,-10.228425,-6.403096,2.3472672,10.436011,14.183105,13.298422,10.158327,7.6573997,7.1841526,7.9913692,8.176447,6.3981867,3.0423446,0.029092003,-0.55194753
-396.47623,49.217842,31.86877,11.8140545,-2.7045329,-7.1764364,-2.6298382,5.7683144,12.212376,13.591396,10.699512,6.863267,5.1882424,6.3833394,8.550114,8.889477,5.9809723,0.98203343,-3.077026,-3.3773088
-393.9049,52.51228,34.174385,12.655199,-3.3984838,-8.865631,-4.206876,5.565055,14.145427,17.391548,15.030562,9.907082,5.5856085,4.0010166,4.5973163,5.273595,4.254615,1.4953146,-1.3187423,-2.0759692
-394.14517,53.380276,37.778625,18.47224,2.3063686,-5.8841276,-5.0732193,2.0546002,10.859306,17.11593,18.770771,16.324291,11.897829,7.7205086,4.9587383,3.4584339,2.3476753,0.9484574,-0.65141976,-1.7024246
-391.115,57.012978,39.89459,19.215298,2.6739602,-4.8060026,-2.9360635,4.574054,12.530647,17.066912,17.198711,14.492022,11.386124,9.42149,8.478224,7.3268185,4.904205,1.3283318,-2.0463846,-3.5132492
-393.09973,53.903976,36.065758,14.712689,-1.9577644,-8.760296,-5.5442924,3.4807646,12.49468,17.199879,16.618732,12.781483,8.820685,6.8322268,6.8082404,7.119669,6.008421,2.9841757,-0.7912898,-3.3025246
-393.54276,53.243874,35.44554,14.490055,-1.3000237,-6.9934044,-3.0113807,5.8834896,13.730947,16.676598,14.571922,10.201352,6.9416347,6.494238,8.076502,9.374759,8.410027,4.9782276,0.74671996,-1.9401817
-396.38083,50.230637,34.997906,17.04309,3.3330827,-2.195707,-0.13709068,5.5094976,10.155865,11.280848,9.370114,6.826576,5.8568015,6.8759356,8.445457,8.604334,6.5012226,3.113081,0.5664853,0.59937245
-395.80365,51.280357,36.550068,18.924011,5.019989,-1.2150863,-0.016702473,5.038821,9.513612,10.637159,8.440079,5.0444975,2.8288221,2.7830744,4.078846,4.965848,4.220134,2.0804992,0.054466963,-0.20327583
-392.93066,54.567837,37.94432,18.352318,3.454348,-2.3534808,0.32028323,6.9635916,12.207409,12.878805,9.316282,4.425667,1.3684961,1.4907706,3.7402005,5.7233944,5.4945517,2.8173783,-0.8535552,-3.4931564
-389.66483,58.480957,40.11003,18.608736,2.5025053,-3.4510236,-0.13456923,7.3048363,12.968569,13.585026,9.799534,4.9074802,2.1897895,2.735568,5.0817957,6.647683,5.75556,2.777514,-0.29510307,-1.4037029
-391.76303,55.44748,37.07567,16.059288,1.1833093,-2.997157,1.9990079,10.324848,15.786907,15.457493,10.773422,5.7524805,3.822324,5.49854,8.367313,9.151384,6.2461576,0.91552496,-3.615964,-4.440855
-394.85638,51.77481,35.0653,15.627412,1.2690365,-3.751481,-0.4027705,6.4975185,11.623747,12.2623415,9.360037,6.113447,5.3059216,7.2892375,9.910719,10.277668,7.010522,1.3779409,-3.453974,-4.5101385
-394.07254,53.436516,37.78486,18.576082,2.6262157,-5.570098,-5.486758,-0.08597064,6.286501,10.295669,10.970947,9.459707,7.6328206,6.612506,6.177932,5.2993593,3.261097,0.47801033,-1.6099651,-1.4944451
-393.68472,53.943382,38.182755,18.845102,2.822281,-5.3017273,-4.9304876,0.97992134,7.987517,12.556573,13.466409,11.671888,9.02463,6.8596115,5.349222,3.87429,1.9395694,-0.15071279,-1.3794432,-0.7793994
-392.56882,55.04052,38.166912,17.851044,1.6685646,-5.6600003,-4.0455675,2.7378747,9.65741,13.19599,12.740082,10.039364,7.4203634,6.0914173,5.6119857,4.680247,2.4821153,-0.460185,-2.5522337,-2.2782187
-388.67722,59.822258,41.18402,19.006094,1.7554966,-5.5536056,-3.2688076,4.0243673,10.698187,13.279673,11.806015,8.82412,7.0326447,7.2932386,8.283777,7.827425,4.7852607,0.10059729,-3.732098,-4.3618517
-393.06763,54.237926,37.266624,17.27056,2.097252,-3.708376,-0.67536485,6.7013273,13.029219,15.069895,13.012268,9.474183,7.191345,7.0614204,7.7865686,7.1668987,3.9792976,-0.93935925,-5.146277,-6.224779
-393.73193,53.17323,35.915222,15.694031,0.60591996,-4.653597,-0.64694685,7.897929,15.214075,17.662354,15.148354,10.2571335,6.0141306,3.8881319,3.256079,2.4220488,0.2370205,-2.9175935,-5.430416,-5.7170067
-395.26535,51.447662,35.154785,15.609359,0.2810326,-6.0641127,-3.2179399,5.0364857,13.368458,17.721497,16.9838,12.808195,8.010334,4.7091255,3.327965,2.8726249,2.0518653,0.35280502,-1.642998,-2.8061466
-396.47137,49.5969,33.105022,13.810961,-0.5034025,-5.307064,-1.1326141,7.436472,14.765015,17.259666,14.814703,10.03671,6.0624313,4.517082,4.851032,5.244806,4.233053,1.8360844,-0.53273475,-1.1982054
-394.07037,52.503754,34.7378,13.862234,-1.8127948,-7.418251,-3.4550076,5.275306,12.843842,15.465695,13.0272045,8.26885,4.487871,3.3907619,4.392318,5.5544004,5.274556,3.466535,1.4815197,0.967908
-395.22375,51.049934,33.735252,13.398407,-1.8208747,-7.112132,-2.9252338,6.0066113,13.739704,16.372768,13.664014,8.347675,3.9044914,2.346387,3.3396626,4.973484,5.40497,4.163992,2.294106,1.3886614
-397.69675,48.023315,31.997293,13.42687,-0.014190763,-3.9704385,0.81332004,9.575456,16.618979,18.452482,15.210638,9.780097,5.488738,3.9759007,4.5358944,5.1262126,4.13106,1.5807922,-0.9641275,-1.66584
-396.97406,49.706913,35.21935,18.006706,4.7393794,-0.5441379,1.9876784,8.705229,14.936732,17.530838,16.11982,12.571028,9.255951,7.3993177,6.548108,5.3408575,2.869495,-0.41059062,-2.8727279,-2.8533683
-397.4977,49.552185,36.409286,20.320887,7.0266824,0.2730159,0.4406401,4.986932,10.246526,13.435632,13.7396965,12.051575,9.794083,7.756757,5.7252254,3.0384378,-0.46379867,-3.891684,-5.626857,-4.342511
-395.27264,52.09619,37.48466,19.879108,5.8332963,-0.5667615,0.7421198,6.44646,12.111951,14.618431,13.409134,10.051408,6.6730394,4.438916,3.0373068,1.35402,-1.3095951,-4.4321413,-6.476001,-5.945017
-389.2962,59.81231,43.22058,22.984425,6.3907404,-1.874123,-1.481166,4.1398673,10.178127,13.102252,12.122659,8.842476,5.61639,3.8307722,3.1930695,2.3327718,0.12537321,-3.2676888,-6.370076,-7.3583155
-389.12076,59.72142,42.27536,21.074877,3.850463,-4.4491243,-3.534268,2.8632302,9.542601,12.710168,11.582795,8.031715,4.7919545,3.5308807,3.9749298,4.478506,3.4594152,0.63391495,-2.770773,-4.892912
-394.87244,52.46262,37.303135,18.93972,4.110366,-2.9313087,-2.0345178,3.4618444,9.011074,11.381382,10.017475,6.670767,3.7995186,2.8890283,3.7184372,4.865725,4.9206095,3.4951384,1.3784659,-0.16244859
-397.65045,48.555073,33.6024,15.901062,2.2444153,-3.4872727,-1.8082637,3.4240115,7.721284,8.564468,6.3768487,3.5285583,2.3025112,3.2977161,5.2737746,6.35009,5.547449,3.5142725,1.9568377,2.2651448
-395.97488,50.407875,34.172783,15.068446,0.53958654,-5.217495,-2.8412738,3.4116316,8.664553,10.216049,8.50398,5.954343,4.8118362,5.559021,6.9132156,7.1664095,5.70135,3.5029538,2.3295505,3.2454796
-398.05283,47.691147,31.933048,13.149605,-1.4977016,-7.6865983,-5.532545,1.3015637,8.169966,11.99795,12.38257,10.894906,9.4024105,8.703846,8.324351,7.3653555,5.560343,3.65106,2.8231263,3.7067542
-395.25766,50.799736,32.867584,11.492122,-5.118327,-11.930485,-8.985327,-0.4974408,8.017057,12.736661,12.983411,10.604361,8.07855,6.778511,6.453851,6.0068874,4.737017,3.0325716,2.0389404,2.65884
-393.6854,52.849983,34.492455,12.660353,-4.2331715,-11.08703,-8.027878,0.5824508,9.142212,13.862026,14.158482,11.913799,9.496193,8.051783,7.1323037,5.636184,3.1202378,0.3984843,-1.0005211,-0.038933277
-395.39685,51.11673,34.438553,14.372551,-1.5342588,-8.489025,-6.225993,1.6754701,10.242438,15.746677,17.0756,15.355753,12.469341,9.652286,7.0594845,4.341311,1.5340244,-0.5690325,-0.8941184,0.9813694
-396.7803,49.32659,33.122314,13.762106,-1.3358817,-7.5607367,-4.8641148,2.9756675,10.897593,15.291132,15.397613,12.841028,9.933924,8.037868,7.005286,5.850421,3.9369097,1.6997163,0.36760545,0.94653285
-397.9599,47.182625,29.85186,9.440577,-5.909096,-11.302882,-7.0452204,2.267024,10.743456,14.424219,12.925587,8.811857,5.405495,4.579535,5.879512,7.3180265,7.079978,4.880655,2.0908978,0.6606272
-398.6335,46.385582,29.527542,9.874298,-4.5959167,-9.304781,-4.9031067,3.8419185,11.186756,13.5853615,11.102127,6.52207,3.059204,2.284673,3.519598,4.8236423,4.6586742,2.9940267,1.1663594,0.75001764
-398.17676,47.622032,32.131893,13.668535,-0.6897849,-6.634422,-4.2737637,2.6562908,9.310424,12.37904,11.393178,8.203325,5.286283,4.113829,4.550454,5.4216204,5.6195726,4.8878255,3.812605,3.1916845
